token_spacy,lemma,pos,info pos
roi,roi,NOUN,noun
d',de,ADP,adposition
Egypte,Egypte,PROPN,proper noun
chas,chas,NOUN,noun
-,-,PUNCT,punctuation
sant,sant,NOUN,noun
"
","
",SPACE,space
A,à,ADP,adposition
pfirodite,pfirodite,NOUN,noun
de,de,ADP,adposition
Praxitèles,Praxitèles,PROPN,proper noun
"
","
",SPACE,space
Alexan,Alexan,PROPN,proper noun
-,-,PUNCT,punctuation
dre,dre,X,other
Tonnant,tonner,VERB,verb
dans,dans,ADP,adposition
le,le,DET,determiner
temple,temple,NOUN,noun
d',de,ADP,adposition
Artémis,artémi,NOUN,noun
Éphésienne,Éphésienne,PROPN,proper noun
"
","
",SPACE,space
Alexandre,Alexandre,PROPN,proper noun
Tonnant,tonner,VERB,verb
"
","
",SPACE,space
Alexandre,Alexandre,PROPN,proper noun
Tonnant,Tonnant,PROPN,proper noun
",",",",PUNCT,punctuation
œuvre,œuvre,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Alexandre,Alexandre,PROPN,proper noun
sur,sur,ADP,adposition
un,un,DET,determiner
char,char,NOUN,noun
triomphal,triomphal,VERB,verb
"
","
",SPACE,space
Alexandre,Alexandre,PROPN,proper noun
à,à,ADP,adposition
cheval,cheval,NOUN,noun
combattant,combattant,ADJ,adjective
au,au,ADP,adposition
Granique,Granique,PROPN,proper noun
;,;,PUNCT,punctuation
œuvre,œuvre,NOUN,noun
de,de,ADP,adposition
Lysippe,Lysippe,PROPN,proper noun
"
","
",SPACE,space
Alexandre,Alexandre,PROPN,proper noun
Tonnant,tonner,VERB,verb
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Apfu',Apfu',X,other
odite,odite,NOUN,noun
de,de,ADP,adposition
Kos,Kos,PROPN,proper noun
"
","
",SPACE,space
Aphro,Aphro,PROPN,proper noun
-,-,PUNCT,punctuation
dite,dire,VERB,verb
Ourania,Ourania,PROPN,proper noun
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
d,d,ADP,adposition
',',ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
de,de,ADP,adposition
Knide,Knide,PROPN,proper noun
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
de,de,ADP,adposition
Kos,Kos,PROPN,proper noun
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
de,de,ADP,adposition
Praxitèles,Praxitèles,PROPN,proper noun
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
knidienne,knidienn,ADJ,adjective
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Aphrodite,Aphrodite,PROPN,proper noun
de,de,ADP,adposition
Knide,Knide,PROPN,proper noun
"
","
",SPACE,space
Apliro,Apliro,PROPN,proper noun
-,-,PUNCT,punctuation
dite,dire,VERB,verb
de,de,ADP,adposition
Knide,Knide,PROPN,proper noun
"
","
",SPACE,space
Aplu^odite,aplu^odite,NOUN,noun
de,de,ADP,adposition
Knide,Knide,PROPN,proper noun
"
","
",SPACE,space
Artémis,artémis,VERB,verb
d',de,ADP,adposition
Éphèse,Éphèse,PROPN,proper noun
"
","
",SPACE,space
Athénée,Athénée,PROPN,proper noun
de,de,ADP,adposition
Phidias,phidias,ADV,adverb
"
","
",SPACE,space
Athénée,Athénée,PROPN,proper noun
du,de,ADP,adposition
Parthénon,parthénon,NOUN,noun
"
","
",SPACE,space
Calomnie,calomnie,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Chien,chien,NOUN,noun
léchant,lécher,VERB,verb
sa,son,DET,determiner
blessure,blessure,NOUN,noun
",",",",PUNCT,punctuation
bronze,bronze,NOUN,noun
de,de,ADP,adposition
Lysippe,Lysippe,PROPN,proper noun
"
","
",SPACE,space
Combat,combat,NOUN,noun
contre,contre,ADP,adposition
les,le,DET,determiner
Magnésiens,magnésien,NOUN,noun
de,de,ADP,adposition
Bularque,Bularque,PROPN,proper noun
"
","
",SPACE,space
Diana,Diana,PROPN,proper noun
Epliesia,Epliesia,PROPN,proper noun
"
","
",SPACE,space
Diane,Diane,PROPN,proper noun
d',de,ADP,adposition
Éphèse,Éphèse,PROPN,proper noun
"
","
",SPACE,space
Déesse,Déesse,PROPN,proper noun
de,de,ADP,adposition
Milo,Milo,PROPN,proper noun
"
","
",SPACE,space
Fortune,fortune,NOUN,noun
"
","
",SPACE,space
Grâce,grâce,NOUN,noun
de,de,ADP,adposition
Smyrne,Smyrne,PROPN,proper noun
"
","
",SPACE,space
Héra,Héra,PROPN,proper noun
de,de,ADP,adposition
Polyklète,Polyklète,PROPN,proper noun
"
","
",SPACE,space
Image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Grâce,grâce,NOUN,noun
"
","
",SPACE,space
KYPRIS,kypri,NOUN,noun
ANADYOMENE,ANADYOMENE,PROPN,proper noun
"
","
",SPACE,space
KYPRIS,kypri,NOUN,noun
ANADYOMÈNE,ANADYOMÈNE,PROPN,proper noun
"
","
",SPACE,space
Khn,Khn,PROPN,proper noun
-,-,PUNCT,punctuation
ris,ris,NOUN,noun
de,de,ADP,adposition
Smyrne,Smyrne,PROPN,proper noun
"
","
",SPACE,space
Kijpris,Kijpris,PROPN,proper noun
A,à,ADP,adposition
nadyomcne,nadyomcne,PROPN,proper noun
"
","
",SPACE,space
Kijpris,Kijpris,PROPN,proper noun
Anadijomcne,Anadijomcne,PROPN,proper noun
"
","
",SPACE,space
Kijpris,Kijpris,PROPN,proper noun
Anadijomme,Anadijomme,PROPN,proper noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Kijpris,Kijpris,PROPN,proper noun
Anadijomène,Anadijomène,PROPN,proper noun
"
","
",SPACE,space
Kijpris,Kijpris,PROPN,proper noun
Anadijornène,Anadijornène,PROPN,proper noun
"
","
",SPACE,space
Kijpris,Kijpris,PROPN,proper noun
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Kijpris,Kijpris,PROPN,proper noun
Anculyomcne,Anculyomcne,PROPN,proper noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Kjipns,Kjipns,PROPN,proper noun
Anadifombne,Anadifombne,PROPN,proper noun
"
","
",SPACE,space
Ky,Ky,PROPN,proper noun
-,-,PUNCT,punctuation
pris,prendre,VERB,verb
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Kyims,Kyims,PROPN,proper noun
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Kyjms,Kyjms,PROPN,proper noun
Anadijomcne,Anadijomcne,PROPN,proper noun
"
","
",SPACE,space
Kypiis,Kypiis,PROPN,proper noun
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Ana,ana,NOUN,noun
-,-,PUNCT,punctuation
dyomène,dyomène,ADV,adverb
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadijo,Anadijo,PROPN,proper noun
-,-,PROPN,proper noun
mène,mener,VERB,verb
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadijomcne,Anadijomcne,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadtjomène,Anadtjomène,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadxjomcne,Anadxjomcne,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anady,Anady,PROPN,proper noun
amené,amener,VERB,verb
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadyombne,Anadyombne,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadyomcne,Anadyomcne,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anndyomene,Anndyomene,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
de,de,ADP,adposition
Praxitèles,Praxitèles,PROPN,proper noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
dePraxitèles,depraxitèle,NOUN,noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Âna,Âna,PROPN,proper noun
-,-,PUNCT,punctuation
dyomène,dyomène,NOUN,noun
"
","
",SPACE,space
Kypris,kypri,NOUN,noun
Anadyomcne,Anadyomcne,PROPN,proper noun
"
","
",SPACE,space
Kyprisde,Kyprisde,PROPN,proper noun
Knide,knide,VERB,verb
"
","
",SPACE,space
LIGNE,LIGNE,PROPN,proper noun
D,d,NOUN,noun
APELLES,APELLES,PROPN,proper noun
"
","
",SPACE,space
Ligne,ligne,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Noces,noce,NOUN,noun
Aldobrandines,Aldobrandines,PROPN,proper noun
"
","
",SPACE,space
PORTRAITS,portrait,NOUN,noun
D,d,NOUN,noun
ALEXANDRE,ALEXANDRE,PROPN,proper noun
"
","
",SPACE,space
Rypris,Rypris,PROPN,proper noun
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Tficsce,Tficsce,PROPN,proper noun
de,de,ADP,adposition
Parrhasios,Parrhasios,PROPN,proper noun
"
","
",SPACE,space
VAplirodile,vaplirodile,NOUN,noun
de,de,ADP,adposition
knide,knide,NOUN,noun
"
","
",SPACE,space
VAplirodilede,VAplirodilede,PROPN,proper noun
Praxitèle,Praxitèle,PROPN,proper noun
"
","
",SPACE,space
VA}:hrodile,va}:hrodile,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
Victoires,victoire,NOUN,noun
d',de,ADP,adposition
or,or,NOUN,noun
"
","
",SPACE,space
Vé,Vé,PROPN,proper noun
-,-,NOUN,noun
nus,nu,ADJ,adjective
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Vénus,Vénus,PROPN,proper noun
Anadyomène,Anadyomène,PROPN,proper noun
"
","
",SPACE,space
Vénus,Vénus,PROPN,proper noun
de,de,ADP,adposition
Médicis,Médicis,PROPN,proper noun
"
","
",SPACE,space
Zeus,Zeus,PROPN,proper noun
Olympien,Olympien,PROPN,proper noun
"
","
",SPACE,space
Zeus,Zeus,PROPN,proper noun
d',de,ADP,adposition
Élée,Élée,PROPN,proper noun
"
","
",SPACE,space
buste,buste,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
colossale,colossal,ADJ,adjective
statue,statue,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
colossale,colossal,ADJ,adjective
tête,tête,NOUN,noun
d',de,ADP,adposition
Anti,Anti,PROPN,proper noun
-nous,nous,PRON,pronoun
"
","
",SPACE,space
figure,figurer,VERB,verb
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
figure,figurer,VERB,verb
de,de,ADP,adposition
Zeus,Zeus,PROPN,proper noun
Tonnant,tonner,VERB,verb
"
","
",SPACE,space
figures,figure,NOUN,noun
de,de,ADP,adposition
Naïades,naïade,NOUN,noun
"
","
",SPACE,space
frise,frise,VERB,verb
des,de,ADP,adposition
Panathénées,panathénées,NOUN,noun
"
","
",SPACE,space
frises,frise,NOUN,noun
du,de,ADP,adposition
Parthénon,parthénon,NOUN,noun
"
","
",SPACE,space
image,image,NOUN,noun
de,de,ADP,adposition
Zeus,Zeus,PROPN,proper noun
"
","
",SPACE,space
image,image,NOUN,noun
de,de,ADP,adposition
l',le,DET,determiner
Argonaute,argonaute,NOUN,noun
"
","
",SPACE,space
image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Grâce,grâce,NOUN,noun
"
","
",SPACE,space
image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Guerre,guerre,NOUN,noun
"
","
",SPACE,space
image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
guerre,guerre,NOUN,noun
"
","
",SPACE,space
image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Guerre,guerre,NOUN,noun
"
","
",SPACE,space
image,image,NOUN,noun
des,de,ADP,adposition
Grâces,grâce,NOUN,noun
"
","
",SPACE,space
image,image,NOUN,noun
du,de,ADP,adposition
roi,roi,NOUN,noun
Antigone,Antigone,PROPN,proper noun
"
","
",SPACE,space
image,image,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Guerre,guerre,NOUN,noun
"
","
",SPACE,space
la,le,DET,determiner
Calomnie,calomnie,NOUN,noun
"
","
",SPACE,space
ligne,ligne,NOUN,noun
d',de,ADP,adposition
A,a,NOUN,noun
-,-,NOUN,noun
pelles,pelle,NOUN,noun
"
","
",SPACE,space
ligne,ligne,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
tenant,tenir,VERB,verb
la,le,DET,determiner
foudre,foudre,NOUN,noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
d',de,ADP,adposition
Antigone,Antigone,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
de,de,ADP,adposition
Kli,Kli,PROPN,proper noun
-,-,PUNCT,punctuation
tus,taire,VERB,verb
"
","
",SPACE,space
portrait,portrait,NOUN,noun
de,de,ADP,adposition
Kyniska,Kyniska,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
de,de,ADP,adposition
Ménandre,Ménandre,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
de,de,ADP,adposition
Pankasté,Pankasté,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
de,de,ADP,adposition
l',le,DET,determiner
acteur,acteur,NOUN,noun
tragique,tragique,ADJ,adjective
Gorgosthènes,Gorgosthènes,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
dePankasté,dePankasté,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
du,de,ADP,adposition
roi,roi,NOUN,noun
Antigone,Antigone,PROPN,proper noun
"
","
",SPACE,space
portrait,portrait,NOUN,noun
d,d,ADP,adposition
',',ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
portraits,portrait,NOUN,noun
d,d,ADP,adposition
',',ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
portraits,portrait,NOUN,noun
d',de,ADP,adposition
A,a,NOUN,noun
-,-,NOUN,noun
pelles,pelle,NOUN,noun
"
","
",SPACE,space
portraits,portrait,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
statue,statue,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
statue,statue,NOUN,noun
de,de,ADP,adposition
Milo,Milo,PROPN,proper noun
"
","
",SPACE,space
statue,statue,NOUN,noun
de,de,ADP,adposition
Praxi,Praxi,PROPN,proper noun
-,-,PUNCT,punctuation
tèle,tèle,NOUN,noun
"
","
",SPACE,space
statue,statue,NOUN,noun
du,de,ADP,adposition
Louvre,Louvre,PROPN,proper noun
"
","
",SPACE,space
statues,statue,NOUN,noun
d',de,ADP,adposition
Alexandre,Alexandre,PROPN,proper noun
"
","
",SPACE,space
tableau,tableau,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
tableau,tableau,NOUN,noun
de,de,ADP,adposition
Pi',pi',ADJ,adjective
otogènes,otogèner,VERB,verb
"
","
",SPACE,space
tableau,tableau,NOUN,noun
d',de,ADP,adposition
Aristides,Aristides,PROPN,proper noun
"
","
",SPACE,space
tableau,tableau,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Calomnie,calomnie,NOUN,noun
"
","
",SPACE,space
tableaux,tableau,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
tableaux,tableau,NOUN,noun
de,de,ADP,adposition
Zeuxis,Zeuxis,PROPN,proper noun
"
","
",SPACE,space
trône,trône,NOUN,noun
d',de,ADP,adposition
Apollon,Apollon,PROPN,proper noun
à,à,ADP,adposition
Amyklée,Amyklée,PROPN,proper noun
"
","
",SPACE,space
tête,tête,NOUN,noun
d',de,ADP,adposition
A,a,NOUN,noun
-,-,NOUN,noun
lexandre,lexandr,ADJ,adjective
"
","
",SPACE,space
têtes,tête,NOUN,noun
d',de,ADP,adposition
Héraklès,Héraklès,PROPN,proper noun
"
","
",SPACE,space
têtes,tête,NOUN,noun
de,de,ADP,adposition
guerriers,guerrier,NOUN,noun
casquées,casquer,VERB,verb
"
","
",SPACE,space
œuvre,œuvre,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
œuvre,œuvre,NOUN,noun
de,de,ADP,adposition
Phidias,phidias,ADV,adverb
"
","
",SPACE,space
œuvre,œuvre,NOUN,noun
imitée,imité,ADJ,adjective
de,de,ADP,adposition
Lysippe,Lysippe,PROPN,proper noun
"
","
",SPACE,space
œuvres,œuvre,NOUN,noun
d',de,ADP,adposition
Apelles,Apelles,PROPN,proper noun
"
","
",SPACE,space
œuvres,œuvre,NOUN,noun
de,de,ADP,adposition
Lysippe,Lysippe,PROPN,proper noun
"
 ","
 ",SPACE,space
fameux,fameux,ADJ,adjective
Enfant,enfant,NOUN,noun
souf,souf,ADJ,adjective
-,-,ADJ,adjective
flant,fler,VERB,verb
le,le,DET,determiner
feu,feu,NOUN,noun
"
","
",SPACE,space
Hésione,Hésione,PROPN,proper noun
très,très,ADV,adverb
-,-,PUNCT,punctuation
remarquable,remarquable,ADJ,adjective
"
","
",SPACE,space
VAplirodile,vaplirodile,NOUN,noun
connue,connaître,VERB,verb
sous,sou,ADP,adposition
le,le,DET,determiner
nom,nom,NOUN,noun
d',de,ADP,adposition
Apliro,Apliro,PROPN,proper noun
-,-,PUNCT,punctuation
dite,dire,VERB,verb
de,de,ADP,adposition
Knide,Knide,PROPN,proper noun
"
","
",SPACE,space
connu,connaître,VERB,verb
sous,sou,ADP,adposition
le,le,DET,determiner
nom,nom,NOUN,noun
doV,dov,DET,determiner
Alexandre,Alexandre,PROPN,proper noun
tonnant,tonner,VERB,verb
{,{,NUM,numeral
fulminigerum,fulminigerum,NOUN,noun
),),PUNCT,punctuation
"
","
",SPACE,space
fameux,fameux,ADJ,adjective
ïalysus,ïalysus,ADV,adverb
"
","
",SPACE,space
guerriers,guerrier,NOUN,noun
casquées,casquer,VERB,verb
"
","
",SPACE,space
hmeux,hmeux,PROPN,proper noun
Antigoneborgne,Antigoneborgne,PROPN,proper noun
"
","
",SPACE,space
le,le,DET,determiner
Mono-cnemon,mono-cnemon,NOUN,noun
(,(,PUNCT,punctuation
qui,qui,PRON,pronoun
a,avoir,VERB,verb
une,un,DET,determiner
seule,seul,ADJ,adjective
jambe,jambe,NOUN,noun
),),PUNCT,punctuation
"
","
",SPACE,space
portrait,portrait,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
fameuse,fameux,ADJ,adjective
Pankasté,Pankasté,PROPN,proper noun
"
","
",SPACE,space
portraits,portrait,NOUN,noun
du,de,ADP,adposition
fameux,fameux,ADJ,adjective
Antigène,antigène,NOUN,noun
"
","
",SPACE,space
prétendue,prétendre,ADJ,adjective
image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
guerre,guerre,NOUN,noun
"
","
",SPACE,space
qualifié,qualifier,VERB,verb
du,de,ADP,adposition
nom,nom,NOUN,noun
de,de,ADP,adposition
Bacchus,Bacchus,PROPN,proper noun
sur,sur,ADP,adposition
la,le,DET,determiner
gaine,gaine,NOUN,noun
"
","
",SPACE,space
splendide,splendide,ADJ,adjective
et,et,CCONJ,coordinating conjunction
colossale,colossal,ADJ,adjective
tête,tête,NOUN,noun
d',de,ADP,adposition
Anti,Anti,PROPN,proper noun
-nous,nous,PRON,pronoun
"
","
",SPACE,space
très,très,ADV,adverb
-,-,PUNCT,punctuation
beau,beau,ADJ,adjective
Satyre,Satyre,PROPN,proper noun
couvertd',couvertd',ADP,adposition
une,un,DET,determiner
peau,peau,NOUN,noun
de,de,ADP,adposition
panthère,panthère,NOUN,noun
"
 ","
 ",SPACE,space
Alexandre,Alexandre,PROPN,proper noun
",",",",PUNCT,punctuation
peint,peindre,VERB,verb
debout,debout,ADV,adverb
"
 ","
 ",SPACE,space
portraits,portrait,NOUN,noun
qu',que,PRON,pronoun
Apelles,Apelles,PROPN,proper noun
fit,faire,VERB,verb
d',de,ADP,adposition
A,a,NOUN,noun
-,-,NOUN,noun
lexandre,lexandr,ADJ,adjective
"
","
",SPACE,space
A,à,ADP,adposition
Smyrne,Smyrne,PROPN,proper noun
",",",",PUNCT,punctuation
Apelles,Apelles,PROPN,proper noun
demeura,demeurer,VERB,verb
quelque,quelque,DET,determiner
temps,temps,NOUN,noun
",",",",PUNCT,punctuation
oc,oc,CCONJ,coordinating conjunction
-,-,PUNCT,punctuation
cupé,cupé,X,other
à,à,ADP,adposition
peindre,peindre,VERB,verb
dans,dans,ADP,adposition
l',le,DET,determiner
Odéon,Odéon,PROPN,proper noun
l',le,DET,determiner
image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Grâce,grâce,NOUN,noun
"
","
",SPACE,space
A,à,ADP,adposition
ce,ce,DET,determiner
guerrier,guerrier,NOUN,noun
allant,aller,VERB,verb
au,au,ADP,adposition
combat,combat,NOUN,noun
Apelles,Apelles,PROPN,proper noun
donna,donner,VERB,verb
un,un,DET,determiner
pendant,pendant,ADP,adposition
"
","
",SPACE,space
Alexandre,Alexandre,PROPN,proper noun
que,que,SCONJ,subordinating conjunction
l',le,DET,determiner
antiquité,antiquité,PROPN,proper noun
nous,nous,PRON,pronoun
a,avoir,AUX,auxiliary
légué,léguer,VERB,verb
est,être,AUX,auxiliary
un,un,DET,determiner
buste,buste,NOUN,noun
d',de,ADP,adposition
hermès,hermès,PROPN,proper noun
découvert,découvrir,VERB,verb
en,en,ADP,adposition
1779.près,1779.près,CCONJ,coordinating conjunction
de,de,ADP,adposition
Tivoli,Tivoli,PROPN,proper noun
"
","
",SPACE,space
Apelles,Apelles,PROPN,proper noun
avait,avoir,AUX,auxiliary
lui-même,lui-même,X,other
peint,peindre,VERB,verb
son,son,DET,determiner
génie,génie,NOUN,noun
dans,dans,ADP,adposition
un,un,PRON,pronoun
de,de,ADP,adposition
ses,son,DET,determiner
tableaux,tableau,NOUN,noun
:,:,PUNCT,punctuation
f,f,NOUN,noun
Image,image,NOUN,noun
de,de,ADP,adposition
la,le,DET,determiner
Grâce,grâce,NOUN,noun
"
","
",SPACE,space
Apelles,Apelles,PROPN,proper noun
avait,avoir,AUX,auxiliary
peint,peindre,VERB,verb
la,le,DET,determiner
chair,chair,NOUN,noun
d',de,ADP,adposition
Alexan,Alexan,PROPN,proper noun
-,-,PUNCT,punctuation
dre,dre,X,other
"
","
",SPACE,space
